beta(v/c),gamma,dt_prime
5.952000000000001e-05,1.0000000017713153,1.0000000017713153
6.0160000000000014e-05,1.000000001809613,1.000000001809613
6.0800000000000014e-05,1.0000000018483202,1.0000000018483202
6.144000000000001e-05,1.0000000018874369,1.0000000018874369
6.208000000000002e-05,1.0000000019269633,1.0000000019269633
6.272000000000001e-05,1.0000000019668993,1.0000000019668993
6.336000000000002e-05,1.0000000020072448,1.0000000020072448
6.400000000000001e-05,1.000000002048,1.000000002048
6.464000000000002e-05,1.0000000020891648,1.0000000020891648
6.528000000000001e-05,1.0000000021307394,1.0000000021307394
6.592e-05,1.0000000021727233,1.0000000021727233
6.656000000000001e-05,1.000000002215117,1.000000002215117
6.720000000000001e-05,1.00000000225792,1.00000000225792
6.784000000000001e-05,1.0000000023011328,1.0000000023011328
6.848000000000001e-05,1.0000000023447553,1.0000000023447553
6.912000000000002e-05,1.0000000023887874,1.0000000023887874
6.976000000000001e-05,1.000000002433229,1.000000002433229
7.040000000000002e-05,1.0000000024780802,1.0000000024780802
7.104000000000001e-05,1.0000000025233409,1.0000000025233409
7.168000000000002e-05,1.0000000025690112,1.0000000025690112
7.232000000000001e-05,1.0000000026150913,1.0000000026150913
7.296e-05,1.000000002661581,1.000000002661581
7.360000000000001e-05,1.00000000270848,1.00000000270848
7.424000000000001e-05,1.000000002755789,1.000000002755789
7.488000000000001e-05,1.0000000028035072,1.0000000028035072
7.552000000000001e-05,1.0000000028516354,1.0000000028516354
7.616000000000002e-05,1.000000002900173,1.000000002900173
7.680000000000001e-05,1.00000000294912,1.00000000294912
7.744000000000002e-05,1.0000000029984768,1.0000000029984768
7.808000000000001e-05,1.0000000030482432,1.0000000030482432
7.872000000000002e-05,1.0000000030984193,1.0000000030984193
7.936000000000001e-05,1.0000000031490048,1.0000000031490048
8e-05,1.0000000032,1.0000000032
8.064000000000001e-05,1.000000003251405,1.000000003251405
8.128000000000001e-05,1.0000000033032193,1.0000000033032193
8.192000000000002e-05,1.0000000033554433,1.0000000033554433
8.256000000000001e-05,1.000000003408077,1.000000003408077
8.320000000000002e-05,1.00000000346112,1.00000000346112
8.384000000000001e-05,1.0000000035145729,1.0000000035145729
8.448000000000002e-05,1.0000000035684353,1.0000000035684353
8.512000000000001e-05,1.0000000036227072,1.0000000036227072
8.576e-05,1.0000000036773888,1.0000000036773888
8.640000000000001e-05,1.00000000373248,1.00000000373248
8.704000000000001e-05,1.0000000037879808,1.0000000037879808
8.768000000000001e-05,1.0000000038438912,1.0000000038438912
8.832000000000001e-05,1.0000000039002113,1.0000000039002113
8.896000000000002e-05,1.0000000039569408,1.0000000039569408
8.960000000000001e-05,1.0000000040140802,1.0000000040140802
9.024000000000002e-05,1.0000000040716288,1.0000000040716288
9.088000000000001e-05,1.0000000041295873,1.0000000041295873
9.152000000000002e-05,1.0000000041879553,1.0000000041879553
9.216000000000001e-05,1.000000004246733,1.000000004246733
9.28e-05,1.00000000430592,1.00000000430592
9.344000000000001e-05,1.0000000043655168,1.0000000043655168
9.408000000000001e-05,1.0000000044255233,1.0000000044255233
9.472000000000001e-05,1.0000000044859392,1.0000000044859392
9.536000000000001e-05,1.000000004546765,1.000000004546765
9.600000000000002e-05,1.000000004608,1.000000004608
9.664000000000001e-05,1.000000004669645,1.000000004669645
9.728000000000002e-05,1.0000000047316993,1.0000000047316993
9.792000000000001e-05,1.0000000047941633,1.0000000047941633
9.856000000000002e-05,1.0000000048570368,1.0000000048570368
9.920000000000001e-05,1.0000000049203202,1.0000000049203202
9.984e-05,1.000000004984013,1.000000004984013
0.00010048000000000001,1.0000000050481153,1.0000000050481153
0.00010112000000000001,1.0000000051126272,1.0000000051126272
0.00010176000000000002,1.0000000051775488,1.0000000051775488
0.00010240000000000001,1.0000000052428801,1.0000000052428801
0.00010304000000000002,1.0000000053086209,1.0000000053086209
0.00010368000000000001,1.0000000053747713,1.0000000053747713
0.00010432000000000002,1.0000000054413314,1.0000000054413314
0.00010496000000000001,1.000000005508301,1.000000005508301
0.0001056,1.0000000055756801,1.0000000055756801
0.00010624000000000001,1.0000000056434688,1.0000000056434688
0.00010688,1.0000000057116674,1.0000000057116674
0.00010752000000000001,1.0000000057802754,1.0000000057802754
0.00010816000000000001,1.0000000058492928,1.0000000058492928
0.00010880000000000002,1.0000000059187202,1.0000000059187202
0.00010944000000000002,1.000000005988557,1.000000005988557
0.00011008000000000003,1.0000000060588032,1.0000000060588032
0.00011072000000000002,1.0000000061294594,1.0000000061294594
0.00011136000000000002,1.000000006200525,1.000000006200525
0.00011200000000000003,1.000000006272,1.000000006272
0.00011264000000000002,1.000000006343885,1.000000006343885
0.00011328000000000003,1.0000000064161794,1.0000000064161794
0.00011392000000000002,1.0000000064888832,1.0000000064888832
0.00011456000000000003,1.000000006561997,1.000000006561997
0.00011520000000000002,1.0000000066355201,1.0000000066355201
0.00011584000000000003,1.000000006709453,1.000000006709453
0.00011648000000000002,1.0000000067837953,1.0000000067837953
0.00011712000000000003,1.0000000068585473,1.0000000068585473
0.00011776000000000002,1.000000006933709,1.000000006933709
0.00011840000000000002,1.00000000700928,1.00000000700928
0.00011904000000000003,1.0000000070852608,1.0000000070852608
0.00011968000000000002,1.0000000071616513,1.0000000071616513
0.00012032000000000003,1.0000000072384514,1.0000000072384514
0.00012096000000000002,1.000000007315661,1.000000007315661
0.00012160000000000003,1.00000000739328,1.00000000739328
0.00012224000000000002,1.000000007471309,1.000000007471309
0.00012288000000000002,1.0000000075497473,1.0000000075497473
0.00012352000000000004,1.0000000076285953,1.0000000076285953
0.00012416000000000003,1.0000000077078528,1.0000000077078528
0.00012480000000000002,1.0000000077875202,1.0000000077875202
0.00012544000000000002,1.0000000078675968,1.0000000078675968
0.00012608,1.0000000079480833,1.0000000079480833
0.00012672000000000003,1.0000000080289793,1.0000000080289793
0.00012736000000000003,1.0000000081102849,1.0000000081102849
0.00012800000000000002,1.0000000081920002,1.0000000081920002
0.00012864000000000002,1.000000008274125,1.000000008274125
0.00012928000000000004,1.0000000083566594,1.0000000083566594
0.00012992000000000003,1.0000000084396032,1.0000000084396032
0.00013056000000000002,1.0000000085229568,1.0000000085229568
0.00013120000000000002,1.00000000860672,1.00000000860672
0.00013184,1.000000008690893,1.000000008690893
0.00013248000000000003,1.0000000087754752,1.0000000087754752
0.00013312000000000003,1.0000000088604672,1.0000000088604672
0.00013376000000000002,1.000000008945869,1.000000008945869
0.00013440000000000001,1.00000000903168,1.00000000903168
0.00013504000000000004,1.0000000091179009,1.0000000091179009
0.00013568000000000003,1.0000000092045314,1.0000000092045314
0.00013632000000000002,1.0000000092915713,1.0000000092915713
0.00013696000000000002,1.000000009379021,1.000000009379021
0.0001376,1.0000000094668802,1.0000000094668802
0.00013824000000000003,1.000000009555149,1.000000009555149
0.00013888000000000003,1.0000000096438273,1.0000000096438273
0.00013952000000000002,1.0000000097329154,1.0000000097329154
0.00014016,1.0000000098224129,1.0000000098224129
0.00014080000000000003,1.00000000991232,1.00000000991232
0.00014144000000000003,1.000000010002637,1.000000010002637
0.00014208000000000002,1.0000000100933633,1.0000000100933633
0.00014272000000000002,1.0000000101844992,1.0000000101844992
0.00014336000000000004,1.000000010276045,1.000000010276045
0.00014400000000000003,1.000000010368,1.000000010368
0.00014464000000000002,1.0000000104603648,1.0000000104603648
0.00014528000000000002,1.0000000105531395,1.0000000105531395
0.00014592,1.0000000106463234,1.0000000106463234
0.00014656000000000003,1.000000010739917,1.000000010739917
0.00014720000000000003,1.0000000108339202,1.0000000108339202
0.00014784000000000002,1.0000000109283331,1.0000000109283331
0.00014848000000000001,1.0000000110231555,1.0000000110231555
0.00014912000000000004,1.0000000111183875,1.0000000111183875
0.00014976000000000003,1.000000011214029,1.000000011214029
0.00015040000000000002,1.0000000113100802,1.0000000113100802
0.00015104000000000002,1.000000011406541,1.000000011406541
0.00015168,1.0000000115034116,1.0000000115034116
0.00015232000000000003,1.0000000116006915,1.0000000116006915
0.00015296000000000003,1.0000000116983812,1.0000000116983812
0.00015360000000000002,1.0000000117964802,1.0000000117964802
0.00015424000000000001,1.000000011894989,1.000000011894989
0.00015488000000000004,1.0000000119939074,1.0000000119939074
0.00015552000000000003,1.0000000120932355,1.0000000120932355
0.00015616000000000002,1.000000012192973,1.000000012192973
0.00015680000000000002,1.0000000122931203,1.0000000122931203
0.00015744000000000004,1.000000012393677,1.000000012393677
0.00015808000000000003,1.0000000124946435,1.0000000124946435
0.00015872000000000003,1.0000000125960196,1.0000000125960196
0.00015936000000000002,1.000000012697805,1.000000012697805
0.00016,1.0000000128000002,1.0000000128000002
0.00016064000000000003,1.000000012902605,1.000000012902605
0.00016128000000000003,1.0000000130056195,1.0000000130056195
0.00016192000000000002,1.0000000131090434,1.0000000131090434
0.00016256000000000002,1.000000013212877,1.000000013212877
0.00016320000000000004,1.0000000133171203,1.0000000133171203
0.00016384000000000003,1.000000013421773,1.000000013421773
0.00016448000000000002,1.0000000135268354,1.0000000135268354
0.00016512000000000002,1.0000000136323075,1.0000000136323075
0.00016576,1.000000013738189,1.000000013738189
0.00016640000000000003,1.0000000138444802,1.0000000138444802
0.00016704000000000003,1.000000013951181,1.000000013951181
0.00016768000000000002,1.0000000140582914,1.0000000140582914
0.00016832000000000001,1.0000000141658114,1.0000000141658114
0.00016896000000000004,1.000000014273741,1.000000014273741
0.00016960000000000003,1.0000000143820802,1.0000000143820802
0.00017024000000000002,1.000000014490829,1.000000014490829
0.00017088000000000002,1.0000000145999874,1.0000000145999874
0.00017152,1.0000000147095554,1.0000000147095554
0.00017216000000000003,1.0000000148195332,1.0000000148195332
0.00017280000000000003,1.0000000149299204,1.0000000149299204
0.00017344000000000002,1.0000000150407171,1.0000000150407171
0.00017408000000000001,1.0000000151519237,1.0000000151519237
0.00017472000000000003,1.0000000152635395,1.0000000152635395
0.00017536000000000003,1.0000000153755653,1.0000000153755653
0.00017600000000000002,1.0000000154880004,1.0000000154880004
0.00017664000000000002,1.0000000156008453,1.0000000156008453
0.00017728000000000004,1.0000000157140996,1.0000000157140996
0.00017792000000000003,1.0000000158277635,1.0000000158277635
0.00017856000000000003,1.0000000159418372,1.0000000159418372
0.00017920000000000002,1.0000000160563205,1.0000000160563205
0.00017984,1.0000000161712133,1.0000000161712133
0.00018048000000000003,1.0000000162865157,1.0000000162865157
0.00018112000000000003,1.0000000164022276,1.0000000164022276
0.00018176000000000002,1.0000000165183491,1.0000000165183491
0.00018240000000000002,1.0000000166348804,1.0000000166348804
0.00018304000000000004,1.0000000167518213,1.0000000167518213
0.00018368000000000003,1.0000000168691716,1.0000000168691716
0.00018432000000000002,1.0000000169869316,1.0000000169869316
0.00018496000000000002,1.0000000171051011,1.0000000171051011
0.0001856,1.0000000172236805,1.0000000172236805
0.00018624000000000003,1.0000000173426693,1.0000000173426693
0.00018688000000000003,1.0000000174620676,1.0000000174620676
0.00018752000000000002,1.0000000175818755,1.0000000175818755
0.00018816000000000001,1.0000000177020931,1.0000000177020931
0.00018880000000000004,1.0000000178227204,1.0000000178227204
0.00018944000000000003,1.0000000179437571,1.0000000179437571
0.00019008000000000002,1.0000000180652036,1.0000000180652036
0.00019072000000000002,1.0000000181870596,1.0000000181870596
0.00019136,1.0000000183093254,1.0000000183093254
0.00019200000000000003,1.0000000184320006,1.0000000184320006
0.00019264000000000003,1.0000000185550855,1.0000000185550855
0.00019328000000000002,1.0000000186785798,1.0000000186785798
0.00019392000000000001,1.0000000188024838,1.0000000188024838
0.00019456000000000003,1.0000000189267975,1.0000000189267975
0.00019520000000000003,1.0000000190515206,1.0000000190515206
0.00019584000000000002,1.0000000191766534,1.0000000191766534
0.00019648000000000002,1.0000000193021958,1.0000000193021958
0.00019712000000000004,1.0000000194281478,1.0000000194281478
0.00019776000000000003,1.0000000195545093,1.0000000195545093
0.00019840000000000002,1.0000000196812806,1.0000000196812806
0.00019904000000000002,1.0000000198084613,1.0000000198084613
0.00019968,1.0000000199360517,1.0000000199360517
0.00020032000000000003,1.0000000200640518,1.0000000200640518
0.00020096000000000003,1.0000000201924615,1.0000000201924615
0.00020160000000000002,1.0000000203212807,1.0000000203212807
0.00020224000000000002,1.0000000204505093,1.0000000204505093
0.00020288000000000004,1.0000000205801478,1.0000000205801478
0.00020352000000000003,1.0000000207101958,1.0000000207101958
0.00020416000000000002,1.0000000208406534,1.0000000208406534
0.00020480000000000002,1.0000000209715205,1.0000000209715205
0.00020544,1.0000000211027975,1.0000000211027975
0.00020608000000000003,1.000000021234484,1.000000021234484
0.00020672000000000003,1.0000000213665798,1.0000000213665798
0.00020736000000000002,1.0000000214990856,1.0000000214990856
0.00020800000000000001,1.0000000216320009,1.0000000216320009
0.00020864000000000004,1.0000000217653255,1.0000000217653255
0.00020928000000000003,1.00000002189906,1.00000002189906
0.00020992000000000002,1.000000022033204,1.000000022033204
0.00021056000000000002,1.0000000221677576,1.0000000221677576
0.0002112,1.0000000223027208,1.0000000223027208
0.00021184000000000003,1.0000000224380936,1.0000000224380936
0.00021248000000000003,1.0000000225738759,1.0000000225738759
0.00021312000000000002,1.000000022710068,1.000000022710068
0.00021376,1.0000000228466694,1.0000000228466694
0.00021440000000000003,1.0000000229836807,1.0000000229836807
0.00021504000000000003,1.0000000231211015,1.0000000231211015
0.00021568000000000002,1.000000023258932,1.000000023258932
0.00021632000000000002,1.000000023397172,1.000000023397172
0.00021696000000000004,1.0000000235358215,1.0000000235358215
0.00021760000000000003,1.000000023674881,1.000000023674881
0.00021824000000000002,1.0000000238143498,1.0000000238143498
0.00021888000000000005,1.0000000239542282,1.0000000239542282
0.00021952000000000004,1.0000000240945162,1.0000000240945162
0.00022016000000000006,1.0000000242352136,1.0000000242352136
0.00022080000000000005,1.000000024376321,1.000000024376321
0.00022144000000000005,1.0000000245178378,1.0000000245178378
0.00022208000000000004,1.000000024659764,1.000000024659764
0.00022272000000000004,1.0000000248021002,1.0000000248021002
0.00022336000000000006,1.0000000249448457,1.0000000249448457
0.00022400000000000005,1.000000025088001,1.000000025088001
0.00022464000000000004,1.0000000252315657,1.0000000252315657
0.00022528000000000004,1.0000000253755401,1.0000000253755401
0.00022592000000000006,1.0000000255199242,1.0000000255199242
0.00022656000000000005,1.0000000256647177,1.0000000256647177
0.00022720000000000005,1.000000025809921,1.000000025809921
0.00022784000000000004,1.000000025955534,1.000000025955534
0.00022848000000000004,1.0000000261015562,1.0000000261015562
0.00022912000000000006,1.0000000262479882,1.0000000262479882
0.00022976000000000005,1.0000000263948299,1.0000000263948299
0.00023040000000000004,1.000000026542081,1.000000026542081
0.00023104000000000004,1.000000026689742,1.000000026689742
0.00023168000000000006,1.0000000268378122,1.0000000268378122
0.00023232000000000005,1.0000000269862923,1.0000000269862923
0.00023296000000000005,1.0000000271351819,1.0000000271351819
0.00023360000000000004,1.0000000272844811,1.0000000272844811
0.00023424000000000006,1.0000000274341898,1.0000000274341898
0.00023488000000000006,1.0000000275843084,1.0000000275843084
0.00023552000000000005,1.0000000277348362,1.0000000277348362
0.00023616000000000004,1.0000000278857741,1.0000000278857741
0.00023680000000000004,1.0000000280371213,1.0000000280371213
0.00023744000000000006,1.0000000281888781,1.0000000281888781
0.00023808000000000005,1.0000000283410444,1.0000000283410444
0.00023872000000000005,1.0000000284936204,1.0000000284936204
0.00023936000000000004,1.000000028646606,1.000000028646606
0.00024000000000000006,1.0000000288000013,1.0000000288000013
0.00024064000000000005,1.000000028953806,1.000000028953806
0.00024128000000000005,1.0000000291080204,1.0000000291080204
0.00024192000000000004,1.0000000292626445,1.0000000292626445
0.00024256000000000004,1.000000029417678,1.000000029417678
0.00024320000000000006,1.0000000295731213,1.0000000295731213
0.00024384000000000005,1.000000029728974,1.000000029728974
0.00024448000000000004,1.0000000298852365,1.0000000298852365
0.00024512000000000004,1.0000000300419085,1.0000000300419085
0.00024576000000000003,1.0000000301989902,1.0000000301989902
0.0002464,1.0000000303564813,1.0000000303564813
0.0002470400000000001,1.0000000305143821,1.0000000305143821
0.00024768000000000007,1.0000000306726926,1.0000000306726926
0.00024832000000000006,1.0000000308314125,1.0000000308314125
0.00024896000000000006,1.0000000309905421,1.0000000309905421
0.00024960000000000005,1.0000000311500814,1.0000000311500814
0.00025024000000000004,1.0000000313100301,1.0000000313100301
0.00025088000000000004,1.0000000314703885,1.0000000314703885
0.00025152000000000003,1.0000000316311568,1.0000000316311568
0.00025216,1.0000000317923343,1.0000000317923343
0.0002528000000000001,1.0000000319539215,1.0000000319539215
0.00025344000000000007,1.0000000321159184,1.0000000321159184
0.00025408000000000006,1.0000000322783247,1.0000000322783247
0.00025472000000000005,1.0000000324411409,1.0000000324411409
0.00025536000000000005,1.0000000326043663,1.0000000326043663
0.00025600000000000004,1.0000000327680016,1.0000000327680016
0.00025664000000000004,1.0000000329320464,1.0000000329320464
0.00025728000000000003,1.0000000330965009,1.0000000330965009
0.00025792,1.0000000332613648,1.0000000332613648
0.00025856000000000007,1.0000000334266386,1.0000000334266386
0.00025920000000000007,1.0000000335923218,1.0000000335923218
0.00025984000000000006,1.0000000337584145,1.0000000337584145
0.00026048000000000005,1.0000000339249169,1.0000000339249169
0.00026112000000000005,1.000000034091829,1.000000034091829
0.00026176000000000004,1.0000000342591506,1.0000000342591506
0.00026240000000000004,1.0000000344268818,1.0000000344268818
0.00026304000000000003,1.0000000345950226,1.0000000345950226
0.00026368,1.000000034763573,1.000000034763573
0.00026432000000000007,1.0000000349325329,1.0000000349325329
0.00026496000000000007,1.0000000351019027,1.0000000351019027
0.00026560000000000006,1.000000035271682,1.000000035271682
0.00026624000000000005,1.0000000354418708,1.0000000354418708
0.00026688000000000005,1.0000000356124692,1.0000000356124692
0.00026752000000000004,1.000000035783477,1.000000035783477
0.00026816000000000003,1.0000000359548946,1.0000000359548946
0.00026880000000000003,1.0000000361267218,1.0000000361267218
0.00026944,1.0000000362989587,1.0000000362989587
0.00027008000000000007,1.000000036471605,1.000000036471605
0.00027072000000000006,1.0000000366446613,1.0000000366446613
0.00027136000000000006,1.000000036818127,1.000000036818127
0.00027200000000000005,1.0000000369920021,1.0000000369920021
0.00027264000000000005,1.000000037166287,1.000000037166287
0.00027328000000000004,1.0000000373409812,1.0000000373409812
0.00027392000000000003,1.0000000375160853,1.0000000375160853
0.00027456000000000003,1.000000037691599,1.000000037691599
0.0002752,1.000000037867522,1.000000037867522
0.00027584000000000007,1.000000038043855,1.000000038043855
0.00027648000000000006,1.0000000382205974,1.0000000382205974
0.00027712000000000006,1.0000000383977494,1.0000000383977494
0.00027776000000000005,1.000000038575311,1.000000038575311
0.00027840000000000005,1.0000000387532821,1.0000000387532821
0.00027904000000000004,1.000000038931663,1.000000038931663
0.00027968000000000003,1.0000000391104535,1.0000000391104535
0.00028032,1.0000000392896535,1.0000000392896535
0.0002809600000000001,1.0000000394692632,1.0000000394692632
0.00028160000000000007,1.0000000396492825,1.0000000396492825
0.00028224000000000006,1.0000000398297113,1.0000000398297113
0.00028288000000000006,1.0000000400105495,1.0000000400105495
0.00028352000000000005,1.0000000401917977,1.0000000401917977
0.00028416000000000004,1.0000000403734552,1.0000000403734552
0.00028480000000000004,1.0000000405555225,1.0000000405555225
0.00028544000000000003,1.0000000407379992,1.0000000407379992
0.00028608,1.0000000409208858,1.0000000409208858
0.0002867200000000001,1.0000000411041818,1.0000000411041818
0.00028736000000000007,1.0000000412878873,1.0000000412878873
0.00028800000000000006,1.0000000414720025,1.0000000414720025
0.00028864000000000006,1.0000000416565273,1.0000000416565273
0.00028928000000000005,1.0000000418414619,1.0000000418414619
0.00028992000000000004,1.0000000420268058,1.0000000420268058
0.00029056000000000004,1.0000000422125594,1.0000000422125594
0.00029120000000000003,1.0000000423987228,1.0000000423987228
0.00029184,1.0000000425852955,1.0000000425852955
0.00029248000000000007,1.000000042772278,1.000000042772278
0.00029312000000000007,1.00000004295967,1.00000004295967
0.00029376000000000006,1.0000000431474716,1.0000000431474716
0.00029440000000000005,1.0000000433356828,1.0000000433356828
0.00029504000000000005,1.0000000435243037,1.0000000435243037
0.00029568000000000004,1.000000043713334,1.000000043713334
0.00029632000000000004,1.000000043902774,1.000000043902774
0.00029696000000000003,1.0000000440926238,1.0000000440926238
0.0002976,1.000000044282883,1.000000044282883
0.00029824000000000007,1.0000000444735517,1.0000000444735517
0.00029888000000000007,1.0000000446646302,1.0000000446646302
0.00029952000000000006,1.0000000448561184,1.0000000448561184
0.00030016000000000005,1.000000045048016,1.000000045048016
0.00030080000000000005,1.000000045240323,1.000000045240323
0.00030144000000000004,1.0000000454330398,1.0000000454330398
0.00030208000000000004,1.0000000456261662,1.0000000456261662
0.00030272000000000003,1.0000000458197023,1.0000000458197023
0.00030336,1.000000046013648,1.000000046013648
0.00030400000000000007,1.0000000462080032,1.0000000462080032
0.00030464000000000006,1.000000046402768,1.000000046402768
0.00030528000000000006,1.0000000465979424,1.0000000465979424
0.00030592000000000005,1.0000000467935264,1.0000000467935264
0.00030656000000000005,1.00000004698952,1.00000004698952
0.00030720000000000004,1.0000000471859234,1.0000000471859234
0.00030784000000000003,1.0000000473827362,1.0000000473827362
0.00030848000000000003,1.0000000475799586,1.0000000475799586
0.00030912,1.0000000477775906,1.0000000477775906
0.00030976000000000007,1.0000000479756321,1.0000000479756321
0.00031040000000000006,1.0000000481740834,1.0000000481740834
0.00031104000000000006,1.0000000483729443,1.0000000483729443
0.00031168000000000005,1.0000000485722147,1.0000000485722147
0.00031232000000000005,1.0000000487718947,1.0000000487718947
0.00031296000000000004,1.0000000489719845,1.0000000489719845
0.00031360000000000003,1.0000000491724836,1.0000000491724836
0.00031424000000000003,1.0000000493733925,1.0000000493733925
0.0003148800000000001,1.000000049574711,1.000000049574711
0.00031552000000000007,1.000000049776439,1.000000049776439
0.00031616000000000006,1.0000000499785766,1.0000000499785766
0.00031680000000000006,1.0000000501811237,1.0000000501811237
0.00031744000000000005,1.0000000503840805,1.0000000503840805
0.00031808000000000004,1.0000000505874471,1.0000000505874471
0.00031872000000000004,1.000000050791223,1.000000050791223
0.00031936000000000003,1.0000000509954088,1.0000000509954088
0.00032,1.000000051200004,1.000000051200004
0.0003206400000000001,1.0000000514050087,1.0000000514050087
0.00032128000000000007,1.000000051610423,1.000000051610423
0.00032192000000000006,1.0000000518162473,1.0000000518162473
0.00032256000000000006,1.000000052022481,1.000000052022481
0.00032320000000000005,1.0000000522291241,1.0000000522291241
0.00032384000000000004,1.000000052436177,1.000000052436177
